qa_id	id	content
25028	113123	我在印尼如何拨打你们客服电话
25028	113124	我在印尼如何拨打你们的客服电话
25028	113125	我在印尼如何拨打银联客服电话
25028	113126	我在印尼如何拨打银联的客服电话
25028	113127	我在印尼如何联系你们银联
25028	113128	我在印尼如何联系你们银联呀
25028	113129	我在印尼如何联系你们银联啊
25028	113130	我在印尼如何联系银联
25028	113131	我在印尼如何联系银联呀
25028	113132	我在印尼如何联系银联啊
25028	113133	我在印尼怎么拨打你们客服电话
25028	113134	我在印尼怎么拨打你们的客服电话
25028	113135	我在印尼怎么拨打银联客服电话
25028	113136	我在印尼怎么拨打银联的客服电话
25028	113137	我在印尼怎样拨打你们客服电话
25028	113138	我在印尼怎样拨打你们的客服电话
25028	113139	我在印尼怎样拨打银联客服电话&
25029	113140	原苹果手机申请的APPLE PAY设备卡（云闪付卡）该如何处理？
25030	113141	取款机不吐钞怎么办
25030	113142	取款机坏了，该怎么办？
25030	113143	取款机死机了怎么办
25030	113144	取款机没电了怎么办
25030	113145	取款机没钱了，怎么办
25030	113146	取款机被堵住了，怎么办
25030	113147	维修ATM机器，该找哪里？
25030	113148	这个ATM机为什么不能取钱了？
25031	113149	什么店能用华为PAY
25031	113150	可以在哪些商户使用HUAWEI PAY支付？
25031	113151	哪些地方能用华为PAY
25031	113152	怎么看一家店能不能用华为PAY
25031	113153	随便什么店都能用华为PAY吗
25032	113154	MI PAY可以在哪里使用？
25032	113155	可以在哪些商户使用MI PAY支付？
25032	113156	可以在哪些商户使用小米 PAY支付？
25032	113157	如何判断这家店可以使用MIPAY?
25032	113158	我怎么看哪些店可以用MIPAY？
25033	113159	可以寻回银联账户用户名吗？
25033	113160	我用户名忘记了，如何能查到？
25033	113161	我的银联钱包用户名忘了，怎么办
25033	113162	银联钱包用户名可以寻回吗
25034	113163	可以打客服电话开通吗？
25035	113164	APPLE PAY里默认的交易信息能更改吗？
25035	113165	可以更改APPLE PAY自己的默认交易信息吗？
25036	113166	可以添加他人的银行卡吗？添加后如何删除？
25037	113167	可以网上进行实名认证吗？
25038	113168	SAMSUNG PAY闪付卡能备份恢复吗
25038	113169	可以通过备份恢复来恢复已经申请的SAMSUNG PAY闪付卡
25039	113170	台湾银联客服电话
25039	113171	台湾银联客服电话号码
25039	113172	台湾银联客服电话号码是多少
25039	113173	台湾银联客服电话是多少
25039	113174	台湾银联客服的电话
25039	113175	台湾银联客服的电话号码
25039	113176	台湾银联客服的电话号码是多少
25039	113177	台湾银联客服的电话是多少
25039	113178	我在台湾如何拨打你们客服电话
25039	113179	我在台湾如何拨打你们的客服电话
25039	113180	我在台湾如何拨打银联客服电话
25039	113181	我在台湾如何拨打银联的客服电话
25039	113182	我在台湾如何联系你们银联
25039	113183	我在台湾如何联系你们银联呀
25039	113184	我在台湾如何联系你们银联啊
25039	113185	我在台湾如何联系银联
25039	113186	我在台湾如何联系银联呀
25039	113187	我在台湾如何联系银联啊
25039	113188	我在台湾怎么拨打你们客服电话
25039	113189	我在台湾怎么拨打你们的客服电话
25039	113190	我在台湾怎么拨打银联客服电话
25039	113191	我在台湾怎么拨打银联的客服电话
25039	113192	我在台湾怎样拨打你们客服电话
25039	113193	我在台湾怎样拨打你们的客服电话
25039	113194	我在台湾怎样拨打银联客服电话&
25040	113195	同一手机重新安装手机银行应用，已开通的HCE云闪付卡为什么看不到了？
25040	113196	同一手机重新安装手机银行应用，已开通的HCE云闪付卡为何看不到了？
25040	113197	同一手机重新安装手机银行应用，已开通的HCE云闪付卡为啥看不到了？
25040	113198	同一手机重新安装手机银行应用，已开通的HCE云闪付卡咋看不到了？
25040	113199	同一手机重新安装手机银行应用，已申请的HCE云闪付卡为什么看不到了？
25040	113200	同一手机重新安装手机银行应用，已申请的HCE云闪付卡为何看不到了？
25040	113201	同一手机重新安装手机银行应用，已申请的HCE云闪付卡为啥看不到了？
25040	113202	同一手机重新安装手机银行应用，已申请的HCE云闪付卡咋看不到了？
25040	113203	手机系统恢复了出厂设置，为什么我之前绑定的HCE云闪付卡都没了？
25040	113204	手机系统恢复了出厂设置，为什么我之前绑定的HCE云闪付卡都没有了？
25040	113205	手机系统恢复了出厂设置，为何我之前绑定的HCE云
25041	113206	POS如何查银联是否认证
25041	113207	POS怎么查银联是否认证
25041	113208	POS怎样查银联是否认证
25041	113209	POS机如何查银联是否认证
25041	113210	POS机怎么查银联是否认证
25041	113211	POS机怎样查银联是否认证
25041	113212	乐刷POS是正规的吗？
25041	113213	乐刷POS是银联认证的吗
25041	113214	乐刷POS机是正规的吗？
25041	113215	乐刷POS机是银联认证的吗
25041	113216	乐刷POS机是正规的吗？
25041	113217	乐刷刷卡机是正规的吗？
25041	113218	乐刷刷卡机是银联认证的吗
25041	113219	什么POS机银联不认证
25041	113220	什么POS银联不认证
25041	113221	什么刷卡机银联不认证
25041	113222	刷卡机如何查银联是否认证
25041	113223	刷卡机怎么查银联是否认证
25041	113224	刷卡机怎样查银联是否认证
25041	113225	咨询某终端是否有通过银联认证
25041	113226	咨询某终端有没有通过银联认证
25041	113227	啥POS机银联不认证
25041	113228	啥POS银联不认证
25041	113229	啥刷卡机银联不认证
25041	113230	我刚办了一个POS机，想查一查是你们银联的吗
25041	113231	我刚办了一个POS机，想查下是你们银联的吗
25041	113232	我刚办了一个POS机，想查是你们银联的吗
25041	113233	我刚办了一个P
25042	113234	哥伦比亚银联客服电话
25042	113235	哥伦比亚银联客服电话号码
25042	113236	哥伦比亚银联客服电话号码是多少
25042	113237	哥伦比亚银联客服电话是多少
25042	113238	哥伦比亚银联客服的电话
25042	113239	哥伦比亚银联客服的电话号码
25042	113240	哥伦比亚银联客服的电话号码是多少
25042	113241	哥伦比亚银联客服的电话是多少
25042	113242	我在哥伦比亚如何拨打你们客服电话
25042	113243	我在哥伦比亚如何拨打你们的客服电话
25042	113244	我在哥伦比亚如何拨打银联客服电话
25042	113245	我在哥伦比亚如何拨打银联的客服电话
25042	113246	我在哥伦比亚如何联系你们银联
25042	113247	我在哥伦比亚如何联系你们银联呀
25042	113248	我在哥伦比亚如何联系你们银联啊
25042	113249	我在哥伦比亚如何联系银联
25042	113250	我在哥伦比亚如何联系银联呀
25042	113251	我在哥伦比亚如何联系银联啊
25042	113252	我在哥伦比亚怎么拨打你们客服电话
25042	113253	我在哥伦比亚怎么拨打你们的客服电话
25042	113254	我在哥伦比亚怎么拨打银联客服电话
25042	113255	我在哥伦比亚怎么拨打银联的客服电话
25042	113256	我
25043	113257	可以支持二维码付款的银行有哪些？
25043	113258	可以支持二维码付钱的银行有哪些？
25043	113259	可以支持二维码支付的银行有哪些？
25043	113260	可以支持二维码缴费的银行有哪些？
25043	113261	可以支持银联二维码付款的银行有哪些？
25043	113262	可以支持银联二维码付钱的银行有哪些？
25043	113263	可以支持银联二维码支付的银行有哪些？
25043	113264	可以支持银联二维码缴费的银行有哪些？
25043	113265	哪些APP具备被扫付款功能？
25043	113266	哪些APP具备被扫消费功能？
25043	113267	哪些APP支持被扫付款功能？
25043	113268	哪些APP支持被扫消费功能？
25043	113269	哪些APP支持银联二维码支付？
25043	113270	哪些客户端具备被扫付款功能？
25043	113271	哪些客户端具备被扫消费功能？
25043	113272	哪些客户端支持被扫付款功能？
25043	113273	哪些客户端支持被扫消费功能？
25043	113274	哪些客户端支持银联二维码支付？
25043	113275	当前哪些APP支持银联二维码支付？
25043	113276	当前哪些客户端支持银联二维码支付？
25043	113277	支持二维码付款的银行有哪些？
25043	113278	支持二维码付
25044	113279	上海支持二维码支付的商家有哪些
25044	113280	上海支持二维码支付的商户有哪些
25044	113281	上海支持扫码付的商家有哪些
25044	113282	上海支持扫码付的商户有哪些
25044	113283	上海支持银联二维码的商家有哪些？
25044	113284	上海支持银联二维码的商家有哪些？有超市吗？
25044	113285	上海支持银联二维码的商户有哪些？
25044	113286	上海支持银联二维码的商户有哪些？有超市吗？
25044	113287	上海支持银联扫码付的商家有哪些？
25044	113288	上海支持银联扫码付的商家有哪些？有超市吗？
25044	113289	上海支持银联扫码付的商户有哪些？
25044	113290	上海支持银联扫码付的商户有哪些？有超市吗？
25044	113291	你好，上海这边可以支持二维码支付的商家有哪些
25044	113292	你好，上海这边可以支持二维码支付的商户有哪些
25044	113293	你好，上海这边可以支持扫码付的商家有哪些
25044	113294	你好，上海这边可以支持扫码付的商户有哪些
25044	113295	你好，上海这边能支持二维码支付的商家有哪些
25044	113296	你好，上海这边能支持二维码支付
25045	113297	代办违章支持哪些城市？
25045	113298	哪些地区可以交交通罚款？
25045	113299	哪些地区可以支付交通罚款？
25045	113300	哪些地区可以缴纳交通罚款？
25045	113301	哪些地区能交交通罚款？
25045	113302	哪些地区能支付交通罚款？
25045	113303	哪些地区能缴纳交通罚款？
25045	113304	我可以交哪些城市的交通罚款？
25045	113305	我可以支付哪些城市的交通罚款？
25045	113306	我可以缴纳哪些城市的交通罚款？
25045	113307	我在XX城市可以交违章吗？
25045	113308	我在上海也可以交违章吗？
25045	113309	我在上海可以交违章吗？
25045	113310	我在上海可以交违章罚款吗？
25045	113311	我在上海可以交违章费吗？
25045	113312	我在上海可以交违章费用吗？
25045	113313	我在上海可以支付违章吗？
25045	113314	我在上海可以支付违章罚款吗？
25045	113315	我在上海可以支付违章费吗？
25045	113316	我在上海可以支付违章费用吗？
25045	113317	我在上海可以缴纳违章吗？
25045	113318	我在上海可以缴纳违章罚款吗？
25045	113319	我在上海可以缴纳违章费吗？
25045	113320	我在上海可以缴纳违章费用吗？
25045	113321	我在北京也可以交违章
25046	113322	ATM转账是否可以撤销
25046	113323	ATM转账是否能撤销
25046	113324	什么情况下可以向银行申请撤销转账？
25046	113325	什么情况下能向银行申请撤销转账？
25046	113326	什么条件下可以向银行申请撤销转账
25046	113327	什么条件下能向银行申请撤销转账
25046	113328	你好，我通过ATM跨行转账的交易可以撤销吗
